 Frame Index: 0, Measurement Time(sec): 0
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909
20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
9.954,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,438.909,20.000,9.954,20.000
20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,438.909,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,438.909,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,438.909,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,438.909,438.909,438.909,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,438.909,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,438.909,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000
20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,438.909,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,438.909,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,9.954,9.954,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000
9.954,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,9.954,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,438.909,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,438.909
20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,438.909,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,9.954,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
